,Subscription Code,Flow Rate (l/s),Number of Negative Flows,Percentage of Negative Flows,Operating Hours (h),Consumption (m³),Number of Available Data Points,تعداد مورد انتظار,درصد اطلاعات موجود,month
15639,222222,,0,0.0,,0.0,30,30,100.0,1401/08
15663,مخزن سلیمانی,,0,0.0,,0.0,30,30,100.0,1401/08
15707,زندان مرکزی,2.81,0,0.0,,42.976,30,30,100.0,1401/08
15747,806413,24.9,0,0.0,,39.288,15,30,50.0,1401/08
15768,804990,18.2,0,0.0,,101.21,30,30,100.0,1401/08
15770,529123,,0,0.0,,0.0,30,30,100.0,1401/08
15798,201412,1.2,0,0.0,,29.675,30,30,100.0,1401/08
15807,601523,,0,0.0,,0.0,26,30,86.67,1401/08
15813,516677,,0,0.0,,0.11,30,30,100.0,1401/08
15822,101277,1.6,0,0.0,,23.689,30,30,100.0,1401/08
15827,603280,,0,0.0,,0.0,30,30,100.0,1401/08
15830,200984,,0,0.0,,0.0,30,30,100.0,1401/08
15838,518131,,0,0.0,,0.0,30,30,100.0,1401/08
15843,529588,,0,0.0,,1.065,30,30,100.0,1401/08
15850,608234,,0,0.0,,0.0,30,30,100.0,1401/08
15851,541983,1.22,0,0.0,,29.416,30,30,100.0,1401/08
15852,622492,,0,0.0,,0.0,30,30,100.0,1401/08
15861,514831,,0,0.0,,0.0,9,30,30.0,1401/08
15863,910836,,0,0.0,,0.0,28,30,93.33,1401/08
15866,805081,4.22,0,0.0,,99.22,30,30,100.0,1401/08
15868,911318,3.6,0,0.0,,37.743,30,30,100.0,1401/08
15883,518680,3.25,0,0.0,,54.655,30,30,100.0,1401/08
15895,606141,,0,0.0,,0.0,28,30,93.33,1401/08
15898,102539,,0,0.0,,0.0,30,30,100.0,1401/08
15900,805353,2.9,0,0.0,,9.66,8,30,26.67,1401/08
15920,202545,,0,0.0,,0.0,30,30,100.0,1401/08
15922,530165,,0,0.0,,0.471,30,30,100.0,1401/08
15926,519905,,0,0.0,,0.0,7,30,23.33,1401/08
15937,515436,,0,0.0,,0.0,30,30,100.0,1401/08
15965,515961,,0,0.0,,0.0,30,30,100.0,1401/08
15987,604729,3.38,0,0.0,,20.66,30,30,100.0,1401/08
15994,604324,,0,0.0,,0.0,30,30,100.0,1401/08
16001,514968,23.1,0,0.0,,113.9,30,30,100.0,1401/08
16032,603190,,0,0.0,,0.0,30,30,100.0,1401/08
16034,514334,,0,0.0,,0.0,28,30,93.33,1401/08
16046,603252,,0,0.0,,0.0,30,30,100.0,1401/08
16048,608982,1.5,0,0.0,,217.451,30,30,100.0,1401/08
16049,603396,,0,0.0,,3.3,30,30,100.0,1401/08
16065,912936,0.7,0,0.0,,1.491,30,30,100.0,1401/08
16066,602018,,0,0.0,,0.0,26,30,86.67,1401/08
16068,804970,0.35,0,0.0,,1.179,30,30,100.0,1401/08
16095,603230,,0,0.0,,0.0,30,30,100.0,1401/08
16104,603291,,0,0.0,,0.0,26,30,86.67,1401/08
16116,516825,,0,0.0,,0.0,30,30,100.0,1401/08
16135,603393,,0,0.0,,0.0,28,30,93.33,1401/08
16139,200245,,0,0.0,,0.0,9,30,30.0,1401/08
16141,516824,,0,0.0,,0.0,30,30,100.0,1401/08
16144,615159,0.9,0,0.0,,21.601,30,30,100.0,1401/08
16154,910765,3.3,0,0.0,,41.58,30,30,100.0,1401/08
16156,608166,,0,0.0,,0.0,30,30,100.0,1401/08
16164,514322,,0,0.0,,0.0,30,30,100.0,1401/08
16165,302038,1.26,0,0.0,,14.269,30,30,100.0,1401/08
16185,516929,1.7,0,0.0,,4.16,30,30,100.0,1401/08
16195,601484,,0,0.0,,0.0,26,30,86.67,1401/08
16200,603275,0.88,0,0.0,,2.387,30,30,100.0,1401/08
16201,615274,,0,0.0,,0.0,30,30,100.0,1401/08
16223,514178,,0,0.0,,0.0,27,30,90.0,1401/08
16224,530103,,0,0.0,,0.565,30,30,100.0,1401/08
16226,603229,1.6,0,0.0,,17.736,30,30,100.0,1401/08
16248,806053,3.32,0,0.0,,11.13,30,30,100.0,1401/08
16258,910367,5.4,0,0.0,,20.37,30,30,100.0,1401/08
16280,804714,,0,0.0,,0.0,30,30,100.0,1401/08
16281,103226,0.3,0,0.0,,0.19,30,30,100.0,1401/08
16292,518744,,0,0.0,,0.0,30,30,100.0,1401/08
16307,102251,,0,0.0,,0.0,30,30,100.0,1401/08
16308,529141,,0,0.0,,0.0,28,30,93.33,1401/08
16319,601253,,0,0.0,,0.0,9,30,30.0,1401/08
16329,608931,,0,0.0,,0.0,30,30,100.0,1401/08
16352,525966,,0,0.0,,0.0,30,30,100.0,1401/08
16354,519309,,0,0.0,,0.0,30,30,100.0,1401/08
16373,805879,,0,0.0,,0.0,30,30,100.0,1401/08
16374,804632,,0,0.0,,0.0,30,30,100.0,1401/08
16376,910902,20.5,0,0.0,,640.23,11,30,36.67,1401/08
16383,606085,4.87,0,0.0,,8.477,30,30,100.0,1401/08
16387,602667,,0,0.0,,0.0,19,30,63.33,1401/08
16388,602433,,0,0.0,,0.0,30,30,100.0,1401/08
16389,602431,,0,0.0,,0.0,30,30,100.0,1401/08
16390,602432,,0,0.0,,0.0,30,30,100.0,1401/08
16399,111111,,0,0.0,,0.257,30,30,100.0,1401/08
16428,606010,,0,0.0,,2.3,30,30,100.0,1401/08
16434,514628,0.3,0,0.0,,0.51,30,30,100.0,1401/08
16465,516095,,0,0.0,,0.0,30,30,100.0,1401/08
16466,200682,,0,0.0,,0.0,30,30,100.0,1401/08
16468,604634,,0,0.0,,0.0,30,30,100.0,1401/08
16504,516691,,0,0.0,,0.0,30,30,100.0,1401/08
16506,514726,,0,0.0,,0.0,20,30,66.67,1401/08
16507,517612,,0,0.0,,0.0,20,30,66.67,1401/08
16508,517603,30.7,0,0.0,,0.0,15,30,50.0,1401/08
16509,514727,30.3,0,0.0,,0.0,15,30,50.0,1401/08
16511,515938,,0,0.0,,0.0,30,30,100.0,1401/08
16517,805869,,0,0.0,,0.0,6,30,20.0,1401/08
16528,601510,4.7,0,0.0,,5.674,30,30,100.0,1401/08
16539,805853,,0,0.0,,15.886,30,30,100.0,1401/08
16540,927139,,0,0.0,,0.0,20,30,66.67,1401/08
16546,912722,,0,0.0,,0.0,30,30,100.0,1401/08
16556,518382,,0,0.0,,0.0,30,30,100.0,1401/08
16558,541355,0.52,0,0.0,,0.879,30,30,100.0,1401/08
16560,222224,,0,0.0,,0.0,30,30,100.0,1401/08
16564,520659,,0,0.0,,0.458,29,30,96.67,1401/08
16570,519696,0.6,0,0.0,,4.63,30,30,100.0,1401/08
16578,516776,,0,0.0,,0.0,5,30,16.67,1401/08
16604,514086,,0,0.0,,0.0,30,30,100.0,1401/08
16605,514574,,0,0.0,,0.0,30,30,100.0,1401/08
16606,514654,,0,0.0,,0.0,30,30,100.0,1401/08
16608,515619,,0,0.0,,0.0,30,30,100.0,1401/08
16613,517304,,0,0.0,,0.0,30,30,100.0,1401/08
16628,516377,,0,0.0,,0.0,30,30,100.0,1401/08
16629,111138,,0,0.0,,0.0,30,30,100.0,1401/08
16631,514951,,0,0.0,,0.0,30,30,100.0,1401/08
16632,514094,,0,0.0,,0.0,30,30,100.0,1401/08
16633,517716,,0,0.0,,0.0,30,30,100.0,1401/08
16636,515517,,0,0.0,,0.0,30,30,100.0,1401/08
16637,517099,,0,0.0,,0.0,30,30,100.0,1401/08
16638,517303,,0,0.0,,0.0,30,30,100.0,1401/08
16640,514953,,0,0.0,,0.0,30,30,100.0,1401/08
16641,517921,,0,0.0,,0.0,30,30,100.0,1401/08
16642,516388,,0,0.0,,0.0,30,30,100.0,1401/08
16644,515269,,0,0.0,,0.0,30,30,100.0,1401/08
16651,515724,,0,0.0,,0.0,30,30,100.0,1401/08
16665,515058,,0,0.0,,0.0,30,30,100.0,1401/08
16679,601009,,0,0.0,,0.0,30,30,100.0,1401/08
16707,444442,,0,0.0,,0.0,30,30,100.0,1401/08
16751,530185,,0,0.0,,0.0,5,30,16.67,1401/08
16775,514148,,0,0.0,,0.013,30,30,100.0,1401/08
16781,521081,,0,0.0,,4.676,30,30,100.0,1401/08
16783,910403,,0,0.0,,0.0,30,30,100.0,1401/08
16789,518172,0.51,0,0.0,,28.197,30,30,100.0,1401/08
16799,601051,2.1,0,0.0,,5.476,30,30,100.0,1401/08
16801,519093,,0,0.0,,0.0,30,30,100.0,1401/08
16802,302465,,0,0.0,,0.0,2,30,6.67,1401/08
16812,912919,6.9,0,0.0,,50.62,30,30,100.0,1401/08
16813,804784,,0,0.0,,0.0,30,30,100.0,1401/08
16815,518735,2.0,0,0.0,,110.506,30,30,100.0,1401/08
16831,514198,,0,0.0,,0.0,30,30,100.0,1401/08
16833,519086,0.3,0,0.0,,3.84,30,30,100.0,1401/08
16836,622004,,0,0.0,,0.0,10,30,33.33,1401/08
16851,515596,,0,0.0,,0.0,6,30,20.0,1401/08
16856,209025,,0,0.0,,0.0,6,30,20.0,1401/08
16867,622447,4.2,0,0.0,,68.32,30,30,100.0,1401/08
16874,603238,1.4,0,0.0,,3.954,30,30,100.0,1401/08
16879,200718,,0,0.0,,0.059,30,30,100.0,1401/08
16880,516834,,0,0.0,,0.01,30,30,100.0,1401/08
16885,529129,32.8,0,0.0,,1648.692,30,30,100.0,1401/08
16912,804571,1.9,0,0.0,,18.3,30,30,100.0,1401/08
16942,514756,,0,0.0,,0.0,30,30,100.0,1401/08
16955,604360,,0,0.0,,0.0,30,30,100.0,1401/08
16957,518947,,0,0.0,,0.0,30,30,100.0,1401/08
16963,517020,,0,0.0,,0.0,30,30,100.0,1401/08
16971,805272,,0,0.0,,0.0,30,30,100.0,1401/08
16992,517218,3.18,0,0.0,,42.271,30,30,100.0,1401/08
16994,524461,,0,0.0,,0.0,30,30,100.0,1401/08
17004,516589,,0,0.0,,0.071,30,30,100.0,1401/08
17039,804548,,0,0.0,,0.001,30,30,100.0,1401/08
17057,529015,20.4,0,0.0,,107.82,30,30,100.0,1401/08
17069,602414,,0,0.0,,0.094,30,30,100.0,1401/08
17089,209278,,0,0.0,,0.0,30,30,100.0,1401/08
17094,602498,,0,0.0,,0.0,30,30,100.0,1401/08
17119,519465,,0,0.0,,0.0,30,30,100.0,1401/08
17129,805333,2.2,0,0.0,,2.767,30,30,100.0,1401/08
17139,806472,,0,0.0,,0.0,30,30,100.0,1401/08
17151,516243,3.93,0,0.0,,418.68,23,30,76.67,1401/08
17163,515477,0.6,0,0.0,,1.688,30,30,100.0,1401/08
17181,515467,,0,0.0,,0.0,30,30,100.0,1401/08
17183,603031,,0,0.0,,0.0,30,30,100.0,1401/08
17192,516091,,0,0.0,,0.0,30,30,100.0,1401/08
17198,604158,,0,0.0,,0.0,30,30,100.0,1401/08
17199,107088,,0,0.0,,0.0,30,30,100.0,1401/08
17201,100175,,0,0.0,,3.2,30,30,100.0,1401/08
17208,603207,,0,0.0,,0.0,21,30,70.0,1401/08
17212,604716,4.8,0,0.0,,22.72,30,30,100.0,1401/08
17218,514612,,0,0.0,,0.0,20,30,66.67,1401/08
17221,609187,,0,0.0,,0.0,9,30,30.0,1401/08
17223,514243,,0,0.0,,0.0,30,30,100.0,1401/08
17225,603601,,0,0.0,,0.0,15,30,50.0,1401/08
17226,804887,,0,0.0,,12.3,30,30,100.0,1401/08
17229,302686,,0,0.0,,0.0,30,30,100.0,1401/08
17239,618310,,0,0.0,,0.0,27,30,90.0,1401/08
17241,604352,,0,0.0,,0.0,21,30,70.0,1401/08
17243,514912,,0,0.0,,0.0,30,30,100.0,1401/08
17253,514421,,0,0.0,,0.0,30,30,100.0,1401/08
17261,122040,,0,0.0,,0.0,29,30,96.67,1401/08
17276,514255,,0,0.0,,0.0,30,30,100.0,1401/08
17278,514082,,0,0.0,,0.0,30,30,100.0,1401/08
17285,603102,3.43,0,0.0,,0.96,30,30,100.0,1401/08
17292,601415,,0,0.0,,0.0,30,30,100.0,1401/08
17294,602378,,0,0.0,,0.0,30,30,100.0,1401/08
17304,517446,,0,0.0,,0.0,30,30,100.0,1401/08
17317,604779,,0,0.0,,101.451,12,30,40.0,1401/08
17339,518663,0.35,0,0.0,,2.564,30,30,100.0,1401/08
17344,604970,1.6,0,0.0,,10.072,30,30,100.0,1401/08
17358,603351,,0,0.0,,34.36,30,30,100.0,1401/08
17359,529278,,0,0.0,,0.0,30,30,100.0,1401/08
17378,805917,,0,0.0,,0.309,30,30,100.0,1401/08
17394,601122,,0,0.0,,0.0,12,30,40.0,1401/08
17407,200893,,0,0.0,,0.0,30,30,100.0,1401/08
17409,517892,2.34,0,0.0,,46.329,30,30,100.0,1401/08
17442,516151,,0,0.0,,0.0,30,30,100.0,1401/08
17451,529251,,0,0.0,,0.0,10,30,33.33,1401/08
17454,515807,,0,0.0,,0.0,30,30,100.0,1401/08
17461,516805,14.5,0,0.0,,117.1,30,30,100.0,1401/08
17471,925011,,0,0.0,,0.0,30,30,100.0,1401/08
17475,618005,,0,0.0,,0.0,30,30,100.0,1401/08
17495,518885,,0,0.0,,0.0,30,30,100.0,1401/08
17496,517500,,0,0.0,,0.0,27,30,90.0,1401/08
17511,521208,1.0,0,0.0,,10.366,30,30,100.0,1401/08
17519,604336,,0,0.0,,0.0,9,30,30.0,1401/08
17525,603033,,0,0.0,,0.0,30,30,100.0,1401/08
17529,516014,,0,0.0,,0.0,28,30,93.33,1401/08
17532,514259,23.2,0,0.0,,39.755,30,30,100.0,1401/08
17555,601194,3.3,0,0.0,,15.917,30,30,100.0,1401/08
17560,518127,,0,0.0,,0.0,30,30,100.0,1401/08
17561,527290,,0,0.0,,0.0,30,30,100.0,1401/08
17566,100362,,0,0.0,,0.0,30,30,100.0,1401/08
17567,517809,,0,0.0,,0.0,30,30,100.0,1401/08
17589,524002,3.4,0,0.0,,56.933,30,30,100.0,1401/08
17602,608600,,0,0.0,,0.0,30,30,100.0,1401/08
17603,804911,,0,0.0,,0.0,30,30,100.0,1401/08
17605,529273,,0,0.0,,0.0,30,30,100.0,1401/08
17615,517164,,0,0.0,,0.0,30,30,100.0,1401/08
17618,515093,,0,0.0,,0.0,27,30,90.0,1401/08
17632,603484,,0,0.0,,0.0,30,30,100.0,1401/08
17647,525860,4.47,0,0.0,,17.084,30,30,100.0,1401/08
17659,529193,,0,0.0,,0.0,30,30,100.0,1401/08
17664,103858,,0,0.0,,0.0,28,30,93.33,1401/08
17671,300290,3.77,0,0.0,,33.296,30,30,100.0,1401/08
17683,518828,,0,0.0,,0.0,30,30,100.0,1401/08
17684,100507,2.83,0,0.0,,46.369,30,30,100.0,1401/08
17699,518328,0.3,0,0.0,,0.344,30,30,100.0,1401/08
17705,518054,2.6,0,0.0,,8368.216,27,30,90.0,1401/08
17717,615183,,0,0.0,,0.0,30,30,100.0,1401/08
17739,925247,,0,0.0,,0.0,30,30,100.0,1401/08
17741,201250,,0,0.0,,0.0,30,30,100.0,1401/08
17749,911508,3.34,0,0.0,,48.593,30,30,100.0,1401/09
17751,603182,,0,0.0,,0.0,30,30,100.0,1401/09
17763,302105,2.72,0,0.0,,72.82,30,30,100.0,1401/09
17772,604907,1.0,0,0.0,,11.5,30,30,100.0,1401/09
17775,609042,,0,0.0,,0.0,30,30,100.0,1401/09
17777,518893,,0,0.0,,0.0,30,30,100.0,1401/09
17785,601581,3.3,0,0.0,,42.4,30,30,100.0,1401/09
17786,541772,6.2,0,0.0,,16.716,30,30,100.0,1401/09
17787,623218,,0,0.0,,0.0,30,30,100.0,1401/09
17789,805641,,0,0.0,,0.0,30,30,100.0,1401/09
17792,513657,,0,0.0,,0.0,30,30,100.0,1401/09
17800,805327,,0,0.0,,0.158,30,30,100.0,1401/09
17841,603270,,0,0.0,,0.0,16,30,53.33,1401/09
17844,518716,,0,0.0,,0.0,30,30,100.0,1401/09
17853,603019,,0,0.0,,0.0,30,30,100.0,1401/09
17854,603017,,0,0.0,,0.0,30,30,100.0,1401/09
17857,222222,,0,0.0,,0.0,30,30,100.0,1401/09
17881,مخزن سلیمانی,,0,0.0,,0.0,30,30,100.0,1401/09
17899,چاه G,10.4,0,0.0,,258.465,2,30,6.67,1401/09
17907,چاه بهاریه 1,,0,0.0,,216.148,1,30,3.33,1401/09
17961,806415,,0,0.0,,0.0,16,30,53.33,1401/09
17962,806416,,0,0.0,,0.0,16,30,53.33,1401/09
17963,806412,,0,0.0,,0.0,16,30,53.33,1401/09
17964,806414,,0,0.0,,0.0,11,30,36.67,1401/09
17977,514804,,0,0.0,,0.0,15,30,50.0,1401/09
17978,806494,7.9,0,0.0,,0.0,16,30,53.33,1401/09
17986,804990,,0,0.0,,0.0,13,30,43.33,1401/09
17988,529123,,0,0.0,,0.0,30,30,100.0,1401/09
18009,806067,,0,0.0,,0.017,30,30,100.0,1401/09
18016,201412,1.3,0,0.0,,17.39,30,30,100.0,1401/09
18018,516594,,0,0.0,,0.0,30,30,100.0,1401/09
18025,601523,1.3,0,0.0,,0.308,30,30,100.0,1401/09
18032,805166,3.3,0,0.0,,7.1,30,30,100.0,1401/09
18042,806526,,0,0.0,,0.0,30,30,100.0,1401/09
18045,603280,,0,0.0,,0.0,30,30,100.0,1401/09
18048,200984,3.4,0,0.0,,19.495,30,30,100.0,1401/09
18061,529588,,0,0.0,,0.003,30,30,100.0,1401/09
18068,608234,,0,0.0,,0.0,30,30,100.0,1401/09
18069,541983,0.95,0,0.0,,8.835,21,30,70.0,1401/09
18070,622492,,0,0.0,,0.0,30,30,100.0,1401/09
18083,103234,,0,0.0,,0.0,16,30,53.33,1401/09
18084,805081,,0,0.0,,0.0,30,30,100.0,1401/09
18086,911318,3.6,0,0.0,,156.845,30,30,100.0,1401/09
18089,513023,,0,0.0,,0.0,14,30,46.67,1401/09
18113,606141,,0,0.0,,0.0,30,30,100.0,1401/09
18118,805353,2.4,0,0.0,,1032.95,30,30,100.0,1401/09
18138,202545,,0,0.0,,0.0,30,30,100.0,1401/09
18140,530165,,0,0.0,,0.0,30,30,100.0,1401/09
18150,517495,13.88,0,0.0,,236.64,30,30,100.0,1401/09
18153,529155,14.4,0,0.0,,64.1,30,30,100.0,1401/09
18154,606059,,0,0.0,,68.41,3,30,10.0,1401/09
18155,515436,,0,0.0,,0.0,30,30,100.0,1401/09
18167,925243,,0,0.0,,0.0,30,30,100.0,1401/09
18183,515961,0.55,0,0.0,,4.096,30,30,100.0,1401/09
18195,516155,3.6,0,0.0,,18.671,30,30,100.0,1401/09
18196,805895,,0,0.0,,0.0,30,30,100.0,1401/09
18199,910024,10.2,0,0.0,,0.0,18,30,60.0,1401/09
18205,604729,,0,0.0,,7.199,30,30,100.0,1401/09
18214,100537,,0,0.0,,0.0,16,30,53.33,1401/09
18219,514968,24.6,0,0.0,,106.1,30,30,100.0,1401/09
18233,912948,,0,0.0,,15.088,30,30,100.0,1401/09
18250,603190,,0,0.0,,0.0,8,30,26.67,1401/09
18252,514334,,0,0.0,,0.0,30,30,100.0,1401/09
18264,603252,,0,0.0,,0.0,30,30,100.0,1401/09
18266,608982,,0,0.0,,91.971,30,30,100.0,1401/09
18307,603108,22.1,0,0.0,,1129.3,30,30,100.0,1401/09
18313,603230,,0,0.0,,0.0,30,30,100.0,1401/09
18322,603291,,0,0.0,,0.0,30,30,100.0,1401/09
18353,603393,27.9,0,0.0,,17.638,30,30,100.0,1401/09
18359,516824,,0,0.0,,0.0,30,30,100.0,1401/09
18362,615159,0.4,0,0.0,,1.178,30,30,100.0,1401/09
18372,910765,3.86,0,0.0,,39.82,30,30,100.0,1401/09
18374,608166,,0,0.0,,0.0,30,30,100.0,1401/09
18382,514322,,0,0.0,,0.0,30,30,100.0,1401/09
18391,623176,,0,0.0,,115.1,5,30,16.67,1401/09
18403,516929,1.65,0,0.0,,2.3,30,30,100.0,1401/09
18413,601484,,0,0.0,,0.0,30,30,100.0,1401/09
18419,615274,,0,0.0,,0.0,30,30,100.0,1401/09
18426,615609,,0,0.0,,0.0,30,30,100.0,1401/09
18438,603112,,0,0.0,,0.0,18,30,60.0,1401/09
18441,514178,,0,0.0,,0.0,30,30,100.0,1401/09
18442,530103,,0,0.0,,0.0,30,30,100.0,1401/09
18476,910367,8.0,0,0.0,,126.47,25,30,83.33,1401/09
18490,518159,,0,0.0,,0.0,30,30,100.0,1401/09
18497,102137,,0,0.0,,0.0,30,30,100.0,1401/09
18499,103226,0.4,0,0.0,,0.47,30,30,100.0,1401/09
18510,518744,,0,0.0,,0.0,30,30,100.0,1401/09
18525,102251,,0,0.0,,0.0,30,30,100.0,1401/09
18526,529141,,0,0.0,,0.0,30,30,100.0,1401/09
18531,518987,2.7,0,0.0,,87.96,30,30,100.0,1401/09
18537,601253,,0,0.0,,0.0,30,30,100.0,1401/09
18547,608931,,0,0.0,,0.0,30,30,100.0,1401/09
18570,525966,,0,0.0,,0.557,30,30,100.0,1401/09
18572,519309,3.37,0,0.0,,31.024,30,30,100.0,1401/09
18592,804632,,0,0.0,,0.0,30,30,100.0,1401/09
18601,606085,2.1,0,0.0,,9.884,30,30,100.0,1401/09
18604,602428-2,1.7,0,0.0,,24.878,30,30,100.0,1401/09
18606,602433,,0,0.0,,0.0,30,30,100.0,1401/09
18607,602431,,0,0.0,,0.0,30,30,100.0,1401/09
18608,602432,,0,0.0,,0.0,30,30,100.0,1401/09
18617,111111,,0,0.0,,0.227,30,30,100.0,1401/09
18637,606009,,0,0.0,,0.0,30,30,100.0,1401/09
18642,606008,42.2,0,0.0,,123.046,17,30,56.67,1401/09
18643,515590,,0,0.0,,0.0,30,30,100.0,1401/09
18646,606010,,0,0.0,,0.0,30,30,100.0,1401/09
18652,514628,,0,0.0,,0.64,30,30,100.0,1401/09
18680,517251,3.8,0,0.0,,37.41,30,30,100.0,1401/09
18683,516095,,0,0.0,,0.0,30,30,100.0,1401/09
18684,200682,,0,0.0,,0.0,30,30,100.0,1401/09
18686,604634,,0,0.0,,0.0,30,30,100.0,1401/09
18722,516691,,0,0.0,,0.0,30,30,100.0,1401/09
18724,514726,,0,0.0,,0.0,30,30,100.0,1401/09
18725,517612,,0,0.0,,0.0,30,30,100.0,1401/09
18726,517603,,0,0.0,,0.0,30,30,100.0,1401/09
18727,514727,,0,0.0,,0.0,30,30,100.0,1401/09
18729,515938,,0,0.0,,0.0,30,30,100.0,1401/09
18738,608989,,0,0.0,,0.0,19,30,63.33,1401/09
18741,514798,,0,0.0,,0.085,30,30,100.0,1401/09
18755,515468,2.8,0,0.0,,72.332,30,30,100.0,1401/09
18757,805853,3.4,0,0.0,,13.845,30,30,100.0,1401/09
18758,927139,,0,0.0,,0.0,30,30,100.0,1401/09
18760,زاوه,10.3,0,0.0,,0.0,17,30,56.67,1401/09
18764,912722,,0,0.0,,0.0,30,30,100.0,1401/09
18765,515766,23.4,0,0.0,,7.65,30,30,100.0,1401/09
18774,518382,13.6,0,0.0,,57.152,30,30,100.0,1401/09
18778,222224,,0,0.0,,0.0,30,30,100.0,1401/09
18782,520659,,0,0.0,,0.36,30,30,100.0,1401/09
18788,519696,,0,0.0,,0.0,30,30,100.0,1401/09
18793,604842,,0,0.0,,0.0,16,30,53.33,1401/09
18796,516776,19.8,0,0.0,,0.0,30,30,100.0,1401/09
18822,514086,,0,0.0,,0.0,30,30,100.0,1401/09
18823,514574,,0,0.0,,0.0,30,30,100.0,1401/09
18824,514654,,0,0.0,,0.0,30,30,100.0,1401/09
18826,515619,,0,0.0,,0.0,30,30,100.0,1401/09
18846,516377,,0,0.0,,0.0,30,30,100.0,1401/09
18847,111138,,0,0.0,,0.0,30,30,100.0,1401/09
18849,514951,,0,0.0,,0.0,30,30,100.0,1401/09
18851,517716,,0,0.0,,0.0,30,30,100.0,1401/09
18854,515517,,0,0.0,,0.0,30,30,100.0,1401/09
18855,517099,,0,0.0,,0.0,30,30,100.0,1401/09
18856,517303,,0,0.0,,0.0,30,30,100.0,1401/09
18858,514953,,0,0.0,,0.0,30,30,100.0,1401/09
18859,517921,,0,0.0,,0.0,30,30,100.0,1401/09
18860,516388,,0,0.0,,0.0,30,30,100.0,1401/09
18862,515269,,0,0.0,,0.0,30,30,100.0,1401/09
18865,516354,2.4,0,0.0,,10.1,30,30,100.0,1401/09
18869,515724,,0,0.0,,0.0,30,30,100.0,1401/09
18879,514167,,0,0.0,,2.0,30,30,100.0,1401/09
18883,515058,,0,0.0,,0.0,30,30,100.0,1401/09
18897,601009,2.93,0,0.0,,24.01,30,30,100.0,1401/09
18925,444442,,0,0.0,,0.0,30,30,100.0,1401/09
18949,525915,3.65,0,0.0,,7.72,16,30,53.33,1401/09
18966,514721 رزرو,,0,0.0,,8.982,4,30,13.33,1401/09
18969,530185,,0,0.0,,0.0,15,30,50.0,1401/09
18970,518143,,0,0.0,,0.0,19,30,63.33,1401/09
18972,603079,24.1,0,0.0,,420.3,30,30,100.0,1401/09
18993,514148,,0,0.0,,0.0,30,30,100.0,1401/09
18999,521081,,0,0.0,,0.0,30,30,100.0,1401/09
19001,910403,,0,0.0,,0.0,30,30,100.0,1401/09
19007,518172,0.62,0,0.0,,14.637,30,30,100.0,1401/09
19012,516024,0.7,0,0.0,,12.328,30,30,100.0,1401/09
19017,601051,2.5,0,0.0,,2.871,30,30,100.0,1401/09
19019,519093,,0,0.0,,0.0,30,30,100.0,1401/09
19030,912919,5.7,0,0.0,,212.47,30,30,100.0,1401/09
19031,804784,,0,0.0,,0.0,30,30,100.0,1401/09
19042,604120,,0,0.0,,0.0,17,30,56.67,1401/09
19044,805082,1.05,0,0.0,,56.723,30,30,100.0,1401/09
19048,602795,1.93,0,0.0,,26.169,30,30,100.0,1401/09
19051,519086,2.9,0,0.0,,3.9,30,30,100.0,1401/09
19054,622004,,0,0.0,,0.0,30,30,100.0,1401/09
19055,101262,1.89,0,0.0,,346.564,30,30,100.0,1401/09
19069,515596,,0,0.0,,0.171,30,30,100.0,1401/09
19075,529581,,0,0.0,,0.188,15,30,50.0,1401/09
19085,622447,4.2,0,0.0,,77.76,30,30,100.0,1401/09
19092,603238,1.75,0,0.0,,5.04,30,30,100.0,1401/09
19097,200718,0.7,0,0.0,,5.602,30,30,100.0,1401/09
19117,514266,39.74,0,0.0,,2564.0,30,30,100.0,1401/09
19130,804571,10.75,0,0.0,,304.0,30,30,100.0,1401/09
19141,628052,,0,0.0,,0.0,30,30,100.0,1401/09
19153,615327,,0,0.0,,0.0,30,30,100.0,1401/09
19160,514756,,0,0.0,,0.0,17,30,56.67,1401/09
19164,518607,28.7,0,0.0,,13918.0,13,30,43.33,1401/09
19173,604360,1.4,0,0.0,,16.54,30,30,100.0,1401/09
19175,518947,,0,0.0,,0.0,30,30,100.0,1401/09
19181,517020,,0,0.0,,0.0,30,30,100.0,1401/09
19196,524216,1.2,0,0.0,,1.35,30,30,100.0,1401/09
19210,517218,2.75,0,0.0,,34.222,30,30,100.0,1401/09
19212,524461,,0,0.0,,0.0,30,30,100.0,1401/09
19214,529424,1.6,0,0.0,,1.72,30,30,100.0,1401/09
19222,516589,,0,0.0,,0.0,30,30,100.0,1401/09
19227,606232,,0,0.0,,0.0,11,30,36.67,1401/09
19231,529580,2.0,0,0.0,,0.45,30,30,100.0,1401/09
19242,804867,3.5,0,0.0,,20.71,30,30,100.0,1401/09
19257,804548,2.3,0,0.0,,4.393,30,30,100.0,1401/09
19275,529015,,0,0.0,,0.0,30,30,100.0,1401/09
19278,604430,,0,0.0,,0.41,30,30,100.0,1401/09
19287,602414,,0,0.0,,0.0,30,30,100.0,1401/09
19292,514131,0.8,0,0.0,,0.2,30,30,100.0,1401/09
19293,107118,,0,0.0,,0.0,18,30,60.0,1401/09
19307,209278,,0,0.0,,0.0,30,30,100.0,1401/09
19312,602498,,0,0.0,,0.0,30,30,100.0,1401/09
19317,517263,21.0,0,0.0,,395.1,30,30,100.0,1401/09
